room_id,user_id,session_id,pos_x,pos_y,width,height,explored,has_monster,has_chest,has_trap,has_shop,discovered_at,metadata
room_6,6617937376,6617937376_20260127210802,-16,7,6,5,True,False,False,False,False,2026-01-28T13:17:51.216080,"{""dice_roll"": [6, 5, 1], ""doors_count"": 1, ""is_dragon_room"": false, ""level"": 3}"
room_1,6617937376,6617937376_20260127210802,0,0,3,3,True,False,False,False,False,2026-01-28T13:17:52.826623,"{""dice_roll"": [3, 3, 4], ""doors_count"": 4, ""is_dragon_room"": false, ""level"": 2}"
room_2,6617937376,6617937376_20260127210802,-2,-5,6,2,True,False,False,False,False,2026-01-28T13:17:52.826623,"{""dice_roll"": [6, 2, 1], ""doors_count"": 1, ""is_dragon_room"": false, ""level"": 3}"
room_3,6617937376,6617937376_20260127210802,-6,0,3,3,True,False,False,False,False,2026-01-28T13:17:52.826623,"{""dice_roll"": [3, 3, 4], ""doors_count"": 4, ""is_dragon_room"": false, ""level"": 2}"
room_4,6617937376,6617937376_20260127210802,-15,-1,6,5,True,False,False,False,False,2026-01-28T13:17:52.826623,"{""dice_roll"": [6, 5, 3], ""doors_count"": 3, ""is_dragon_room"": false, ""level"": 3}"
room_5,6617937376,6617937376_20260127210802,-20,1,2,2,True,False,False,False,False,2026-01-28T13:17:52.826623,"{""dice_roll"": [2, 2, 1], ""doors_count"": 1, ""is_dragon_room"": false, ""level"": 1}"
room_6,6617937376,6617937376_20260127210802,-16,7,6,5,True,False,False,False,False,2026-01-28T13:17:52.832428,"{""dice_roll"": [6, 5, 1], ""doors_count"": 1, ""is_dragon_room"": false, ""level"": 3}"
room_1,6617937376,6617937376_20260127210802,0,0,3,3,True,False,False,False,False,2026-01-28T13:17:53.707694,"{""dice_roll"": [3, 3, 4], ""doors_count"": 4, ""is_dragon_room"": false, ""level"": 2}"
room_2,6617937376,6617937376_20260127210802,-2,-5,6,2,True,False,False,False,False,2026-01-28T13:17:53.707694,"{""dice_roll"": [6, 2, 1], ""doors_count"": 1, ""is_dragon_room"": false, ""level"": 3}"
room_3,6617937376,6617937376_20260127210802,-6,0,3,3,True,False,False,False,False,2026-01-28T13:17:53.707694,"{""dice_roll"": [3, 3, 4], ""doors_count"": 4, ""is_dragon_room"": false, ""level"": 2}"
room_4,6617937376,6617937376_20260127210802,-15,-1,6,5,True,False,False,False,False,2026-01-28T13:17:53.716245,"{""dice_roll"": [6, 5, 3], ""doors_count"": 3, ""is_dragon_room"": false, ""level"": 3}"
room_5,6617937376,6617937376_20260127210802,-20,1,2,2,True,False,False,False,False,2026-01-28T13:17:53.716245,"{""dice_roll"": [2, 2, 1], ""doors_count"": 1, ""is_dragon_room"": false, ""level"": 1}"
room_6,6617937376,6617937376_20260127210802,-16,7,6,5,True,False,False,False,False,2026-01-28T13:17:53.716245,"{""dice_roll"": [6, 5, 1], ""doors_count"": 1, ""is_dragon_room"": false, ""level"": 3}"
room_1,6617937376,6617937376_20260127210802,0,0,3,3,True,False,False,False,False,2026-01-28T13:17:55.199158,"{""dice_roll"": [3, 3, 4], ""doors_count"": 4, ""is_dragon_room"": false, ""level"": 2}"
room_2,6617937376,6617937376_20260127210802,-2,-5,6,2,True,False,False,False,False,2026-01-28T13:17:55.199158,"{""dice_roll"": [6, 2, 1], ""doors_count"": 1, ""is_dragon_room"": false, ""level"": 3}"
room_3,6617937376,6617937376_20260127210802,-6,0,3,3,True,False,False,False,False,2026-01-28T13:17:55.199158,"{""dice_roll"": [3, 3, 4], ""doors_count"": 4, ""is_dragon_room"": false, ""level"": 2}"
room_4,6617937376,6617937376_20260127210802,-15,-1,6,5,True,False,False,False,False,2026-01-28T13:17:55.199158,"{""dice_roll"": [6, 5, 3], ""doors_count"": 3, ""is_dragon_room"": false, ""level"": 3}"
room_5,6617937376,6617937376_20260127210802,-20,1,2,2,True,False,False,False,False,2026-01-28T13:17:55.199158,"{""dice_roll"": [2, 2, 1], ""doors_count"": 1, ""is_dragon_room"": false, ""level"": 1}"
room_6,6617937376,6617937376_20260127210802,-16,7,6,5,True,False,False,False,False,2026-01-28T13:17:55.207137,"{""dice_roll"": [6, 5, 1], ""doors_count"": 1, ""is_dragon_room"": false, ""level"": 3}"
room_1,6617937376,6617937376_20260127210802,0,0,3,3,True,False,False,False,False,2026-01-28T13:17:56.479579,"{""dice_roll"": [3, 3, 4], ""doors_count"": 4, ""is_dragon_room"": false, ""level"": 2}"
room_2,6617937376,6617937376_20260127210802,-2,-5,6,2,True,False,False,False,False,2026-01-28T13:17:56.479579,"{""dice_roll"": [6, 2, 1], ""doors_count"": 1, ""is_dragon_room"": false, ""level"": 3}"
room_3,6617937376,6617937376_20260127210802,-6,0,3,3,True,False,False,False,False,2026-01-28T13:17:56.479579,"{""dice_roll"": [3, 3, 4], ""doors_count"": 4, ""is_dragon_room"": false, ""level"": 2}"
room_4,6617937376,6617937376_20260127210802,-15,-1,6,5,True,False,False,False,False,2026-01-28T13:17:56.479579,"{""dice_roll"": [6, 5, 3], ""doors_count"": 3, ""is_dragon_room"": false, ""level"": 3}"
room_5,6617937376,6617937376_20260127210802,-20,1,2,2,True,False,False,False,False,2026-01-28T13:17:56.480614,"{""dice_roll"": [2, 2, 1], ""doors_count"": 1, ""is_dragon_room"": false, ""level"": 1}"
room_6,6617937376,6617937376_20260127210802,-16,7,6,5,True,False,False,False,False,2026-01-28T13:17:56.480614,"{""dice_roll"": [6, 5, 1], ""doors_count"": 1, ""is_dragon_room"": false, ""level"": 3}"
room_1,6617937376,6617937376_20260127210802,0,0,3,3,True,False,False,False,False,2026-01-28T13:17:58.257469,"{""dice_roll"": [3, 3, 4], ""doors_count"": 4, ""is_dragon_room"": false, ""level"": 2}"
room_2,6617937376,6617937376_20260127210802,-2,-5,6,2,True,False,False,False,False,2026-01-28T13:17:58.257469,"{""dice_roll"": [6, 2, 1], ""doors_count"": 1, ""is_dragon_room"": false, ""level"": 3}"
room_3,6617937376,6617937376_20260127210802,-6,0,3,3,True,False,False,False,False,2026-01-28T13:17:58.257469,"{""dice_roll"": [3, 3, 4], ""doors_count"": 4, ""is_dragon_room"": false, ""level"": 2}"
room_4,6617937376,6617937376_20260127210802,-15,-1,6,5,True,False,False,False,False,2026-01-28T13:17:58.257469,"{""dice_roll"": [6, 5, 3], ""doors_count"": 3, ""is_dragon_room"": false, ""level"": 3}"
room_5,6617937376,6617937376_20260127210802,-20,1,2,2,True,False,False,False,False,2026-01-28T13:17:58.257469,"{""dice_roll"": [2, 2, 1], ""doors_count"": 1, ""is_dragon_room"": false, ""level"": 1}"
room_6,6617937376,6617937376_20260127210802,-16,7,6,5,True,False,False,False,False,2026-01-28T13:17:58.257469,"{""dice_roll"": [6, 5, 1], ""doors_count"": 1, ""is_dragon_room"": false, ""level"": 3}"
room_1,6617937376,6617937376_20260127210802,0,0,3,3,True,False,False,False,False,2026-01-28T13:17:58.974062,"{""dice_roll"": [3, 3, 4], ""doors_count"": 4, ""is_dragon_room"": false, ""level"": 2}"
room_2,6617937376,6617937376_20260127210802,-2,-5,6,2,True,False,False,False,False,2026-01-28T13:17:58.974062,"{""dice_roll"": [6, 2, 1], ""doors_count"": 1, ""is_dragon_room"": false, ""level"": 3}"
room_3,6617937376,6617937376_20260127210802,-6,0,3,3,True,False,False,False,False,2026-01-28T13:17:58.974062,"{""dice_roll"": [3, 3, 4], ""doors_count"": 4, ""is_dragon_room"": false, ""level"": 2}"
room_4,6617937376,6617937376_20260127210802,-15,-1,6,5,True,False,False,False,False,2026-01-28T13:17:58.982106,"{""dice_roll"": [6, 5, 3], ""doors_count"": 3, ""is_dragon_room"": false, ""level"": 3}"
room_5,6617937376,6617937376_20260127210802,-20,1,2,2,True,False,False,False,False,2026-01-28T13:17:58.982462,"{""dice_roll"": [2, 2, 1], ""doors_count"": 1, ""is_dragon_room"": false, ""level"": 1}"
room_6,6617937376,6617937376_20260127210802,-16,7,6,5,True,False,False,False,False,2026-01-28T13:17:58.982462,"{""dice_roll"": [6, 5, 1], ""doors_count"": 1, ""is_dragon_room"": false, ""level"": 3}"
room_1,6617937376,6617937376_20260127210802,0,0,3,3,True,False,False,False,False,2026-01-28T13:18:00.399322,"{""dice_roll"": [3, 3, 4], ""doors_count"": 4, ""is_dragon_room"": false, ""level"": 2}"
room_2,6617937376,6617937376_20260127210802,-2,-5,6,2,True,False,False,False,False,2026-01-28T13:18:00.399322,"{""dice_roll"": [6, 2, 1], ""doors_count"": 1, ""is_dragon_room"": false, ""level"": 3}"
room_3,6617937376,6617937376_20260127210802,-6,0,3,3,True,False,False,False,False,2026-01-28T13:18:00.399322,"{""dice_roll"": [3, 3, 4], ""doors_count"": 4, ""is_dragon_room"": false, ""level"": 2}"
room_4,6617937376,6617937376_20260127210802,-15,-1,6,5,True,False,False,False,False,2026-01-28T13:18:00.399322,"{""dice_roll"": [6, 5, 3], ""doors_count"": 3, ""is_dragon_room"": false, ""level"": 3}"
room_5,6617937376,6617937376_20260127210802,-20,1,2,2,True,False,False,False,False,2026-01-28T13:18:00.399322,"{""dice_roll"": [2, 2, 1], ""doors_count"": 1, ""is_dragon_room"": false, ""level"": 1}"
room_6,6617937376,6617937376_20260127210802,-16,7,6,5,True,False,False,False,False,2026-01-28T13:18:00.399322,"{""dice_roll"": [6, 5, 1], ""doors_count"": 1, ""is_dragon_room"": false, ""level"": 3}"
room_1,6617937376,6617937376_20260127210802,0,0,3,3,True,False,False,False,False,2026-01-28T13:18:01.649122,"{""dice_roll"": [3, 3, 4], ""doors_count"": 4, ""is_dragon_room"": false, ""level"": 2}"
room_2,6617937376,6617937376_20260127210802,-2,-5,6,2,True,False,False,False,False,2026-01-28T13:18:01.649122,"{""dice_roll"": [6, 2, 1], ""doors_count"": 1, ""is_dragon_room"": false, ""level"": 3}"
room_3,6617937376,6617937376_20260127210802,-6,0,3,3,True,False,False,False,False,2026-01-28T13:18:01.657602,"{""dice_roll"": [3, 3, 4], ""doors_count"": 4, ""is_dragon_room"": false, ""level"": 2}"
room_4,6617937376,6617937376_20260127210802,-15,-1,6,5,True,False,False,False,False,2026-01-28T13:18:01.657602,"{""dice_roll"": [6, 5, 3], ""doors_count"": 3, ""is_dragon_room"": false, ""level"": 3}"
room_5,6617937376,6617937376_20260127210802,-20,1,2,2,True,False,False,False,False,2026-01-28T13:18:01.657602,"{""dice_roll"": [2, 2, 1], ""doors_count"": 1, ""is_dragon_room"": false, ""level"": 1}"
room_6,6617937376,6617937376_20260127210802,-16,7,6,5,True,False,False,False,False,2026-01-28T13:18:01.657602,"{""dice_roll"": [6, 5, 1], ""doors_count"": 1, ""is_dragon_room"": false, ""level"": 3}"
room_1,6617937376,6617937376_20260127210802,0,0,3,3,True,False,False,False,False,2026-01-28T13:18:03.215847,"{""dice_roll"": [3, 3, 4], ""doors_count"": 4, ""is_dragon_room"": false, ""level"": 2}"
room_2,6617937376,6617937376_20260127210802,-2,-5,6,2,True,False,False,False,False,2026-01-28T13:18:03.224269,"{""dice_roll"": [6, 2, 1], ""doors_count"": 1, ""is_dragon_room"": false, ""level"": 3}"
room_3,6617937376,6617937376_20260127210802,-6,0,3,3,True,False,False,False,False,2026-01-28T13:18:03.224269,"{""dice_roll"": [3, 3, 4], ""doors_count"": 4, ""is_dragon_room"": false, ""level"": 2}"
room_4,6617937376,6617937376_20260127210802,-15,-1,6,5,True,False,False,False,False,2026-01-28T13:18:03.224269,"{""dice_roll"": [6, 5, 3], ""doors_count"": 3, ""is_dragon_room"": false, ""level"": 3}"
room_5,6617937376,6617937376_20260127210802,-20,1,2,2,True,False,False,False,False,2026-01-28T13:18:03.224269,"{""dice_roll"": [2, 2, 1], ""doors_count"": 1, ""is_dragon_room"": false, ""level"": 1}"
room_6,6617937376,6617937376_20260127210802,-16,7,6,5,True,False,False,False,False,2026-01-28T13:18:03.224269,"{""dice_roll"": [6, 5, 1], ""doors_count"": 1, ""is_dragon_room"": false, ""level"": 3}"
room_1,6617937376,6617937376_20260127210802,0,0,3,3,True,False,False,False,False,2026-01-28T13:18:04.991044,"{""dice_roll"": [3, 3, 4], ""doors_count"": 4, ""is_dragon_room"": false, ""level"": 2}"
room_2,6617937376,6617937376_20260127210802,-2,-5,6,2,True,False,False,False,False,2026-01-28T13:18:04.993056,"{""dice_roll"": [6, 2, 1], ""doors_count"": 1, ""is_dragon_room"": false, ""level"": 3}"
room_3,6617937376,6617937376_20260127210802,-6,0,3,3,True,False,False,False,False,2026-01-28T13:18:04.993056,"{""dice_roll"": [3, 3, 4], ""doors_count"": 4, ""is_dragon_room"": false, ""level"": 2}"
room_4,6617937376,6617937376_20260127210802,-15,-1,6,5,True,False,False,False,False,2026-01-28T13:18:04.993056,"{""dice_roll"": [6, 5, 3], ""doors_count"": 3, ""is_dragon_room"": false, ""level"": 3}"
room_5,6617937376,6617937376_20260127210802,-20,1,2,2,True,False,False,False,False,2026-01-28T13:18:04.993056,"{""dice_roll"": [2, 2, 1], ""doors_count"": 1, ""is_dragon_room"": false, ""level"": 1}"
room_6,6617937376,6617937376_20260127210802,-16,7,6,5,True,False,False,False,False,2026-01-28T13:18:04.993056,"{""dice_roll"": [6, 5, 1], ""doors_count"": 1, ""is_dragon_room"": false, ""level"": 3}"
room_1,6617937376,6617937376_20260127210802,0,0,3,3,True,False,False,False,False,2026-01-28T13:18:08.574110,"{""dice_roll"": [3, 3, 4], ""doors_count"": 4, ""is_dragon_room"": false, ""level"": 2}"
room_2,6617937376,6617937376_20260127210802,-2,-5,6,2,True,False,False,False,False,2026-01-28T13:18:08.574110,"{""dice_roll"": [6, 2, 1], ""doors_count"": 1, ""is_dragon_room"": false, ""level"": 3}"
room_3,6617937376,6617937376_20260127210802,-6,0,3,3,True,False,False,False,False,2026-01-28T13:18:08.574110,"{""dice_roll"": [3, 3, 4], ""doors_count"": 4, ""is_dragon_room"": false, ""level"": 2}"
room_4,6617937376,6617937376_20260127210802,-15,-1,6,5,True,False,False,False,False,2026-01-28T13:18:08.575120,"{""dice_roll"": [6, 5, 3], ""doors_count"": 3, ""is_dragon_room"": false, ""level"": 3}"
room_5,6617937376,6617937376_20260127210802,-20,1,2,2,True,False,False,False,False,2026-01-28T13:18:08.575120,"{""dice_roll"": [2, 2, 1], ""doors_count"": 1, ""is_dragon_room"": false, ""level"": 1}"
room_6,6617937376,6617937376_20260127210802,-16,7,6,5,True,False,False,False,False,2026-01-28T13:18:08.577809,"{""dice_roll"": [6, 5, 1], ""doors_count"": 1, ""is_dragon_room"": false, ""level"": 3}"
room_1,6617937376,6617937376_20260127210802,0,0,3,3,True,False,False,False,False,2026-01-28T13:18:11.132615,"{""dice_roll"": [3, 3, 4], ""doors_count"": 4, ""is_dragon_room"": false, ""level"": 2}"
room_2,6617937376,6617937376_20260127210802,-2,-5,6,2,True,False,False,False,False,2026-01-28T13:18:11.132615,"{""dice_roll"": [6, 2, 1], ""doors_count"": 1, ""is_dragon_room"": false, ""level"": 3}"
room_3,6617937376,6617937376_20260127210802,-6,0,3,3,True,False,False,False,False,2026-01-28T13:18:11.132615,"{""dice_roll"": [3, 3, 4], ""doors_count"": 4, ""is_dragon_room"": false, ""level"": 2}"
room_4,6617937376,6617937376_20260127210802,-15,-1,6,5,True,False,False,False,False,2026-01-28T13:18:11.132615,"{""dice_roll"": [6, 5, 3], ""doors_count"": 3, ""is_dragon_room"": false, ""level"": 3}"
room_5,6617937376,6617937376_20260127210802,-20,1,2,2,True,False,False,False,False,2026-01-28T13:18:11.132615,"{""dice_roll"": [2, 2, 1], ""doors_count"": 1, ""is_dragon_room"": false, ""level"": 1}"
room_6,6617937376,6617937376_20260127210802,-16,7,6,5,True,False,False,False,False,2026-01-28T13:18:11.140412,"{""dice_roll"": [6, 5, 1], ""doors_count"": 1, ""is_dragon_room"": false, ""level"": 3}"
room_7,6617937376,6617937376_20260127210802,-8,-9,6,6,True,True,True,False,True,2026-01-28T13:18:11.141012,"{""dice_roll"": [6, 6, 3], ""doors_count"": 3, ""is_dragon_room"": true, ""level"": 4}"
room_1,6617937376,6617937376_20260127210802,0,0,3,3,True,False,False,False,False,2026-01-28T13:18:17.916346,"{""dice_roll"": [3, 3, 4], ""doors_count"": 4, ""is_dragon_room"": false, ""level"": 2}"
room_2,6617937376,6617937376_20260127210802,-2,-5,6,2,True,False,False,False,False,2026-01-28T13:18:17.916346,"{""dice_roll"": [6, 2, 1], ""doors_count"": 1, ""is_dragon_room"": false, ""level"": 3}"
room_3,6617937376,6617937376_20260127210802,-6,0,3,3,True,False,False,False,False,2026-01-28T13:18:17.923746,"{""dice_roll"": [3, 3, 4], ""doors_count"": 4, ""is_dragon_room"": false, ""level"": 2}"
room_4,6617937376,6617937376_20260127210802,-15,-1,6,5,True,False,False,False,False,2026-01-28T13:18:17.923746,"{""dice_roll"": [6, 5, 3], ""doors_count"": 3, ""is_dragon_room"": false, ""level"": 3}"
room_5,6617937376,6617937376_20260127210802,-20,1,2,2,True,False,False,False,False,2026-01-28T13:18:17.924872,"{""dice_roll"": [2, 2, 1], ""doors_count"": 1, ""is_dragon_room"": false, ""level"": 1}"
room_6,6617937376,6617937376_20260127210802,-16,7,6,5,True,False,False,False,False,2026-01-28T13:18:17.924872,"{""dice_roll"": [6, 5, 1], ""doors_count"": 1, ""is_dragon_room"": false, ""level"": 3}"
room_7,6617937376,6617937376_20260127210802,-8,-9,6,6,True,False,True,False,True,2026-01-28T13:18:17.925249,"{""dice_roll"": [6, 6, 3], ""doors_count"": 3, ""is_dragon_room"": true, ""level"": 4}"
room_1,6617937376,6617937376_20260127210802,0,0,3,3,True,False,False,False,False,2026-01-28T13:18:29.257518,"{""dice_roll"": [3, 3, 4], ""doors_count"": 4, ""is_dragon_room"": false, ""level"": 2}"
room_2,6617937376,6617937376_20260127210802,-2,-5,6,2,True,False,False,False,False,2026-01-28T13:18:29.257518,"{""dice_roll"": [6, 2, 1], ""doors_count"": 1, ""is_dragon_room"": false, ""level"": 3}"
room_3,6617937376,6617937376_20260127210802,-6,0,3,3,True,False,False,False,False,2026-01-28T13:18:29.257518,"{""dice_roll"": [3, 3, 4], ""doors_count"": 4, ""is_dragon_room"": false, ""level"": 2}"
room_4,6617937376,6617937376_20260127210802,-15,-1,6,5,True,False,False,False,False,2026-01-28T13:18:29.257518,"{""dice_roll"": [6, 5, 3], ""doors_count"": 3, ""is_dragon_room"": false, ""level"": 3}"
room_5,6617937376,6617937376_20260127210802,-20,1,2,2,True,False,False,False,False,2026-01-28T13:18:29.257518,"{""dice_roll"": [2, 2, 1], ""doors_count"": 1, ""is_dragon_room"": false, ""level"": 1}"
room_6,6617937376,6617937376_20260127210802,-16,7,6,5,True,False,False,False,False,2026-01-28T13:18:29.257518,"{""dice_roll"": [6, 5, 1], ""doors_count"": 1, ""is_dragon_room"": false, ""level"": 3}"
room_7,6617937376,6617937376_20260127210802,-8,-9,6,6,True,False,True,False,True,2026-01-28T13:18:29.257518,"{""dice_roll"": [6, 6, 3], ""doors_count"": 3, ""is_dragon_room"": true, ""level"": 4}"
